case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,voltage_dip_depth,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
1694,case_01694_grid_following_inverter_like_slg_b_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01694_grid_following_inverter_like_slg_b_scr5.0_n0.002_r2.csv,grid_following_inverter_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.998092988208435,1.0626647105288596,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1695,case_01695_grid_following_inverter_like_slg_b_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01695_grid_following_inverter_like_slg_b_scr5.0_n0.002_r3.csv,grid_following_inverter_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.997805950903501,1.0709974283108803,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1696,case_01696_grid_following_inverter_like_slg_b_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01696_grid_following_inverter_like_slg_b_scr5.0_n0.002_r4.csv,grid_following_inverter_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,6.000295352209443,1.0584612012161905,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1697,case_01697_grid_following_inverter_like_slg_b_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01697_grid_following_inverter_like_slg_b_scr5.0_n0.002_r5.csv,grid_following_inverter_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.997592959069939,1.038092964832374,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1698,case_01698_grid_following_inverter_like_slg_b_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01698_grid_following_inverter_like_slg_b_scr5.0_n0.002_r6.csv,grid_following_inverter_like,slg_b,5.0,0.002,10000,50.0,5.98,6.04,5.999665071372452,1.027998886200316,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1699,case_01699_grid_following_inverter_like_slg_b_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01699_grid_following_inverter_like_slg_b_scr5.0_n0.005_r1.csv,grid_following_inverter_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.999834752545234,1.0745536841283327,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1700,case_01700_grid_following_inverter_like_slg_b_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01700_grid_following_inverter_like_slg_b_scr5.0_n0.005_r2.csv,grid_following_inverter_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.999320929388925,1.050031227894159,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1701,case_01701_grid_following_inverter_like_slg_b_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01701_grid_following_inverter_like_slg_b_scr5.0_n0.005_r3.csv,grid_following_inverter_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.999654623392434,1.0101422508267224,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1702,case_01702_grid_following_inverter_like_slg_b_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01702_grid_following_inverter_like_slg_b_scr5.0_n0.005_r4.csv,grid_following_inverter_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.9987379200568585,1.0569698850740021,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1703,case_01703_grid_following_inverter_like_slg_b_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01703_grid_following_inverter_like_slg_b_scr5.0_n0.005_r5.csv,grid_following_inverter_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.997645064709798,1.072574033868816,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1704,case_01704_grid_following_inverter_like_slg_b_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01704_grid_following_inverter_like_slg_b_scr5.0_n0.005_r6.csv,grid_following_inverter_like,slg_b,5.0,0.005,10000,50.0,5.98,6.04,5.998410559811711,1.0563215784266589,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1705,case_01705_grid_following_inverter_like_slg_b_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01705_grid_following_inverter_like_slg_b_scr5.0_n0.010_r1.csv,grid_following_inverter_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.997915144357028,1.063295255327325,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1706,case_01706_grid_following_inverter_like_slg_b_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01706_grid_following_inverter_like_slg_b_scr5.0_n0.010_r2.csv,grid_following_inverter_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.998788035010014,1.0642016203473443,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1707,case_01707_grid_following_inverter_like_slg_b_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01707_grid_following_inverter_like_slg_b_scr5.0_n0.010_r3.csv,grid_following_inverter_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.9996592945675085,1.0046726262437211,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1708,case_01708_grid_following_inverter_like_slg_b_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01708_grid_following_inverter_like_slg_b_scr5.0_n0.010_r4.csv,grid_following_inverter_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.999698405446716,1.0350180979756602,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1709,case_01709_grid_following_inverter_like_slg_b_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01709_grid_following_inverter_like_slg_b_scr5.0_n0.010_r5.csv,grid_following_inverter_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.999802859484023,1.0304897263288344,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1710,case_01710_grid_following_inverter_like_slg_b_scr5.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01710_grid_following_inverter_like_slg_b_scr5.0_n0.010_r6.csv,grid_following_inverter_like,slg_b,5.0,0.01,10000,50.0,5.98,6.04,5.999033627018701,1.0732641439304165,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1711,case_01711_grid_following_inverter_like_slg_b_scr8.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01711_grid_following_inverter_like_slg_b_scr8.0_n0.002_r1.csv,grid_following_inverter_like,slg_b,8.0,0.002,10000,50.0,5.98,6.04,5.998649918004385,1.0658037915142187,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1712,case_01712_grid_following_inverter_like_slg_b_scr8.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01712_grid_following_inverter_like_slg_b_scr8.0_n0.002_r2.csv,grid_following_inverter_like,slg_b,8.0,0.002,10000,50.0,5.98,6.04,6.00029158686202,1.034611951892336,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1713,case_01713_grid_following_inverter_like_slg_b_scr8.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01713_grid_following_inverter_like_slg_b_scr8.0_n0.002_r3.csv,grid_following_inverter_like,slg_b,8.0,0.002,10000,50.0,5.98,6.04,5.99972100879013,1.0663738891584345,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1714,case_01714_grid_following_inverter_like_slg_b_scr8.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01714_grid_following_inverter_like_slg_b_scr8.0_n0.002_r4.csv,grid_following_inverter_like,slg_b,8.0,0.002,10000,50.0,5.98,6.04,5.999219618573114,1.035004160611092,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1715,case_01715_grid_following_inverter_like_slg_b_scr8.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01715_grid_following_inverter_like_slg_b_scr8.0_n0.002_r5.csv,grid_following_inverter_like,slg_b,8.0,0.002,10000,50.0,5.98,6.04,5.998610338171744,1.010996692455088,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1716,case_01716_grid_following_inverter_like_slg_b_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01716_grid_following_inverter_like_slg_b_scr8.0_n0.002_r6.csv,grid_following_inverter_like,slg_b,8.0,0.002,10000,50.0,5.98,6.04,5.9978763030042686,1.053195798100057,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1717,case_01717_grid_following_inverter_like_slg_b_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01717_grid_following_inverter_like_slg_b_scr8.0_n0.005_r1.csv,grid_following_inverter_like,slg_b,8.0,0.005,10000,50.0,5.98,6.04,6.000279765643034,1.0692548893916216,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1718,case_01718_grid_following_inverter_like_slg_b_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01718_grid_following_inverter_like_slg_b_scr8.0_n0.005_r2.csv,grid_following_inverter_like,slg_b,8.0,0.005,10000,50.0,5.98,6.04,5.99958623482261,1.0141876957134477,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1719,case_01719_grid_following_inverter_like_slg_b_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01719_grid_following_inverter_like_slg_b_scr8.0_n0.005_r3.csv,grid_following_inverter_like,slg_b,8.0,0.005,10000,50.0,5.98,6.04,5.998621905978834,1.0419933174636695,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1720,case_01720_grid_following_inverter_like_slg_b_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01720_grid_following_inverter_like_slg_b_scr8.0_n0.005_r4.csv,grid_following_inverter_like,slg_b,8.0,0.005,10000,50.0,5.98,6.04,5.998743678978285,1.0608459915673725,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1721,case_01721_grid_following_inverter_like_slg_b_scr8.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01721_grid_following_inverter_like_slg_b_scr8.0_n0.005_r5.csv,grid_following_inverter_like,slg_b,8.0,0.005,10000,50.0,5.98,6.04,5.9985540022271735,1.0238221274872144,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1722,case_01722_grid_following_inverter_like_slg_b_scr8.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01722_grid_following_inverter_like_slg_b_scr8.0_n0.005_r6.csv,grid_following_inverter_like,slg_b,8.0,0.005,10000,50.0,5.98,6.04,5.999184895742089,1.011304841479294,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1723,case_01723_grid_following_inverter_like_slg_b_scr8.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01723_grid_following_inverter_like_slg_b_scr8.0_n0.010_r1.csv,grid_following_inverter_like,slg_b,8.0,0.01,10000,50.0,5.98,6.04,5.997820868016832,1.0549804130723224,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1724,case_01724_grid_following_inverter_like_slg_b_scr8.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01724_grid_following_inverter_like_slg_b_scr8.0_n0.010_r2.csv,grid_following_inverter_like,slg_b,8.0,0.01,10000,50.0,5.98,6.04,5.999279367279107,1.0717091504231229,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1725,case_01725_grid_following_inverter_like_slg_b_scr8.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01725_grid_following_inverter_like_slg_b_scr8.0_n0.010_r3.csv,grid_following_inverter_like,slg_b,8.0,0.01,10000,50.0,5.98,6.04,5.9991750392782235,1.0556706926521522,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1726,case_01726_grid_following_inverter_like_slg_b_scr8.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01726_grid_following_inverter_like_slg_b_scr8.0_n0.010_r4.csv,grid_following_inverter_like,slg_b,8.0,0.01,10000,50.0,5.98,6.04,6.000485834517331,1.058333619727333,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1727,case_01727_grid_following_inverter_like_slg_b_scr8.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01727_grid_following_inverter_like_slg_b_scr8.0_n0.010_r5.csv,grid_following_inverter_like,slg_b,8.0,0.01,10000,50.0,5.98,6.04,5.998634823972101,1.0377624246089217,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1728,case_01728_grid_following_inverter_like_slg_b_scr8.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01728_grid_following_inverter_like_slg_b_scr8.0_n0.010_r6.csv,grid_following_inverter_like,slg_b,8.0,0.01,10000,50.0,5.98,6.04,5.999125039558617,1.0590680104760781,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1729,case_01729_grid_following_inverter_like_slg_c_scr2.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01729_grid_following_inverter_like_slg_c_scr2.0_n0.002_r1.csv,grid_following_inverter_like,slg_c,2.0,0.002,10000,50.0,5.98,6.04,5.998412340772653,1.0690955587046718,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1730,case_01730_grid_following_inverter_like_slg_c_scr2.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01730_grid_following_inverter_like_slg_c_scr2.0_n0.002_r2.csv,grid_following_inverter_like,slg_c,2.0,0.002,10000,50.0,5.98,6.04,5.99987714075139,1.0459513209722624,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1731,case_01731_grid_following_inverter_like_slg_c_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01731_grid_following_inverter_like_slg_c_scr2.0_n0.002_r3.csv,grid_following_inverter_like,slg_c,2.0,0.002,10000,50.0,5.98,6.04,5.99953353001038,1.0457539765932595,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1732,case_01732_grid_following_inverter_like_slg_c_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01732_grid_following_inverter_like_slg_c_scr2.0_n0.002_r4.csv,grid_following_inverter_like,slg_c,2.0,0.002,10000,50.0,5.98,6.04,5.999699472979971,1.045460052307306,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1733,case_01733_grid_following_inverter_like_slg_c_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01733_grid_following_inverter_like_slg_c_scr2.0_n0.002_r5.csv,grid_following_inverter_like,slg_c,2.0,0.002,10000,50.0,5.98,6.04,5.997808707328041,1.0481008051597245,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1734,case_01734_grid_following_inverter_like_slg_c_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01734_grid_following_inverter_like_slg_c_scr2.0_n0.002_r6.csv,grid_following_inverter_like,slg_c,2.0,0.002,10000,50.0,5.98,6.04,6.000134542545178,1.0408249552882185,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1735,case_01735_grid_following_inverter_like_slg_c_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01735_grid_following_inverter_like_slg_c_scr2.0_n0.005_r1.csv,grid_following_inverter_like,slg_c,2.0,0.005,10000,50.0,5.98,6.04,5.998258480724413,1.0597535454406084,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1736,case_01736_grid_following_inverter_like_slg_c_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01736_grid_following_inverter_like_slg_c_scr2.0_n0.005_r2.csv,grid_following_inverter_like,slg_c,2.0,0.005,10000,50.0,5.98,6.04,5.998254726559526,1.0532701612399855,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1737,case_01737_grid_following_inverter_like_slg_c_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01737_grid_following_inverter_like_slg_c_scr2.0_n0.005_r3.csv,grid_following_inverter_like,slg_c,2.0,0.005,10000,50.0,5.98,6.04,5.999694195915441,1.0097238208260264,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1738,case_01738_grid_following_inverter_like_slg_c_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01738_grid_following_inverter_like_slg_c_scr2.0_n0.005_r4.csv,grid_following_inverter_like,slg_c,2.0,0.005,10000,50.0,5.98,6.04,5.999393635021163,1.0277010843126109,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1739,case_01739_grid_following_inverter_like_slg_c_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01739_grid_following_inverter_like_slg_c_scr2.0_n0.005_r5.csv,grid_following_inverter_like,slg_c,2.0,0.005,10000,50.0,5.98,6.04,6.000419199668464,1.075535947558819,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1740,case_01740_grid_following_inverter_like_slg_c_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01740_grid_following_inverter_like_slg_c_scr2.0_n0.005_r6.csv,grid_following_inverter_like,slg_c,2.0,0.005,10000,50.0,5.98,6.04,5.997505361483569,1.0566974544078322,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1741,case_01741_grid_following_inverter_like_slg_c_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01741_grid_following_inverter_like_slg_c_scr2.0_n0.010_r1.csv,grid_following_inverter_like,slg_c,2.0,0.01,10000,50.0,5.98,6.04,6.000269803477118,1.0487032019500562,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1742,case_01742_grid_following_inverter_like_slg_c_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01742_grid_following_inverter_like_slg_c_scr2.0_n0.010_r2.csv,grid_following_inverter_like,slg_c,2.0,0.01,10000,50.0,5.98,6.04,5.997798988671299,1.0658675330785852,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1743,case_01743_grid_following_inverter_like_slg_c_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01743_grid_following_inverter_like_slg_c_scr2.0_n0.010_r3.csv,grid_following_inverter_like,slg_c,2.0,0.01,10000,50.0,5.98,6.04,6.000337717337126,1.0704621344686738,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1744,case_01744_grid_following_inverter_like_slg_c_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01744_grid_following_inverter_like_slg_c_scr2.0_n0.010_r4.csv,grid_following_inverter_like,slg_c,2.0,0.01,10000,50.0,5.98,6.04,5.999723079971384,1.065523045597403,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1745,case_01745_grid_following_inverter_like_slg_c_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01745_grid_following_inverter_like_slg_c_scr2.0_n0.010_r5.csv,grid_following_inverter_like,slg_c,2.0,0.01,10000,50.0,5.98,6.04,5.999888081412397,1.0395040495628876,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1746,case_01746_grid_following_inverter_like_slg_c_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01746_grid_following_inverter_like_slg_c_scr2.0_n0.010_r6.csv,grid_following_inverter_like,slg_c,2.0,0.01,10000,50.0,5.98,6.04,5.999765348174463,1.0400743372903092,0.5249999999999999,,,,,,,,,,0.00125,0.00575,,0.14
1747,case_01747_grid_following_inverter_like_slg_c_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01747_grid_following_inverter_like_slg_c_scr3.0_n0.002_r1.csv,grid_following_inverter_like,slg_c,3.0,0.002,10000,50.0,5.98,6.04,5.999546129432562,1.0536085727964546,0.35,,,,,,,,,,0.0011,0.005,,0.12
1748,case_01748_grid_following_inverter_like_slg_c_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01748_grid_following_inverter_like_slg_c_scr3.0_n0.002_r2.csv,grid_following_inverter_like,slg_c,3.0,0.002,10000,50.0,5.98,6.04,5.998635869536729,1.0413038996879302,0.35,,,,,,,,,,0.0011,0.005,,0.12
1749,case_01749_grid_following_inverter_like_slg_c_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01749_grid_following_inverter_like_slg_c_scr3.0_n0.002_r3.csv,grid_following_inverter_like,slg_c,3.0,0.002,10000,50.0,5.98,6.04,5.9989578870957985,1.0222674218007715,0.35,,,,,,,,,,0.0011,0.005,,0.12
1750,case_01750_grid_following_inverter_like_slg_c_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01750_grid_following_inverter_like_slg_c_scr3.0_n0.002_r4.csv,grid_following_inverter_like,slg_c,3.0,0.002,10000,50.0,5.98,6.04,5.998139000954995,1.067699033059963,0.35,,,,,,,,,,0.0011,0.005,,0.12
1751,case_01751_grid_following_inverter_like_slg_c_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01751_grid_following_inverter_like_slg_c_scr3.0_n0.002_r5.csv,grid_following_inverter_like,slg_c,3.0,0.002,10000,50.0,5.98,6.04,5.999557331704572,1.0179649965926743,0.35,,,,,,,,,,0.0011,0.005,,0.12
1752,case_01752_grid_following_inverter_like_slg_c_scr3.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01752_grid_following_inverter_like_slg_c_scr3.0_n0.002_r6.csv,grid_following_inverter_like,slg_c,3.0,0.002,10000,50.0,5.98,6.04,5.9977253316860155,1.0688855264729678,0.35,,,,,,,,,,0.0011,0.005,,0.12
1753,case_01753_grid_following_inverter_like_slg_c_scr3.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01753_grid_following_inverter_like_slg_c_scr3.0_n0.005_r1.csv,grid_following_inverter_like,slg_c,3.0,0.005,10000,50.0,5.98,6.04,6.000186919751364,1.0725615027434232,0.35,,,,,,,,,,0.0011,0.005,,0.12
1754,case_01754_grid_following_inverter_like_slg_c_scr3.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01754_grid_following_inverter_like_slg_c_scr3.0_n0.005_r2.csv,grid_following_inverter_like,slg_c,3.0,0.005,10000,50.0,5.98,6.04,5.999195636479887,1.0155451498110384,0.35,,,,,,,,,,0.0011,0.005,,0.12
1755,case_01755_grid_following_inverter_like_slg_c_scr3.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01755_grid_following_inverter_like_slg_c_scr3.0_n0.005_r3.csv,grid_following_inverter_like,slg_c,3.0,0.005,10000,50.0,5.98,6.04,5.998300670938192,1.06126526973283,0.35,,,,,,,,,,0.0011,0.005,,0.12
1756,case_01756_grid_following_inverter_like_slg_c_scr3.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01756_grid_following_inverter_like_slg_c_scr3.0_n0.005_r4.csv,grid_following_inverter_like,slg_c,3.0,0.005,10000,50.0,5.98,6.04,5.999421005347619,1.0574370884072637,0.35,,,,,,,,,,0.0011,0.005,,0.12
1757,case_01757_grid_following_inverter_like_slg_c_scr3.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01757_grid_following_inverter_like_slg_c_scr3.0_n0.005_r5.csv,grid_following_inverter_like,slg_c,3.0,0.005,10000,50.0,5.98,6.04,5.998237313958602,1.0600114082571765,0.35,,,,,,,,,,0.0011,0.005,,0.12
1758,case_01758_grid_following_inverter_like_slg_c_scr3.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01758_grid_following_inverter_like_slg_c_scr3.0_n0.005_r6.csv,grid_following_inverter_like,slg_c,3.0,0.005,10000,50.0,5.98,6.04,5.998483967736538,1.0382068321642115,0.35,,,,,,,,,,0.0011,0.005,,0.12
1759,case_01759_grid_following_inverter_like_slg_c_scr3.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01759_grid_following_inverter_like_slg_c_scr3.0_n0.010_r1.csv,grid_following_inverter_like,slg_c,3.0,0.01,10000,50.0,5.98,6.04,5.998158760680896,1.0208935481546721,0.35,,,,,,,,,,0.0011,0.005,,0.12
1760,case_01760_grid_following_inverter_like_slg_c_scr3.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01760_grid_following_inverter_like_slg_c_scr3.0_n0.010_r2.csv,grid_following_inverter_like,slg_c,3.0,0.01,10000,50.0,5.98,6.04,5.999549542989689,1.0375889224397323,0.35,,,,,,,,,,0.0011,0.005,,0.12
1761,case_01761_grid_following_inverter_like_slg_c_scr3.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01761_grid_following_inverter_like_slg_c_scr3.0_n0.010_r3.csv,grid_following_inverter_like,slg_c,3.0,0.01,10000,50.0,5.98,6.04,5.9984429756679525,1.0666850945584987,0.35,,,,,,,,,,0.0011,0.005,,0.12
1762,case_01762_grid_following_inverter_like_slg_c_scr3.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01762_grid_following_inverter_like_slg_c_scr3.0_n0.010_r4.csv,grid_following_inverter_like,slg_c,3.0,0.01,10000,50.0,5.98,6.04,5.998875860142734,1.0405085262132503,0.35,,,,,,,,,,0.0011,0.005,,0.12
